account_id,district_id,frequency,Account_type,date_joined,Account_Owner_Type
42,39,POPLATEK MESICNE,NRI account,1996-08-16,Single Owner
945,18,POPLATEK MESICNE,NRI account,1996-08-16,Single Owner
2764,53,POPLATEK MESICNE,Salary account,1996-08-15,Single Owner
2973,23,POPLATEK MESICNE,Salary account,1996-08-15,Single Owner
2209,65,POPLATEK MESICNE,Salary account,1996-08-15,Joint Account
2013,54,POPLATEK MESICNE,Savings account,1996-08-15,Single Owner
1935,38,POPLATEK MESICNE,NRI account,1996-08-15,Single Owner
447,5,POPLATEK MESICNE,Savings account,1996-08-14,Single Owner
3549,27,POPLATEK MESICNE,NRI account,1996-08-14,Single Owner
1563,47,POPLATEK MESICNE,Salary account,1996-08-14,Single Owner
753,31,POPLATEK MESICNE,Savings account,1996-08-14,Single Owner
779,16,POPLATEK MESICNE,Savings account,1996-08-13,Single Owner
916,1,POPLATEK MESICNE,NRI account,1996-08-13,Joint Account
271,1,POPLATEK MESICNE,NRI account,1996-08-13,Single Owner
2439,74,POPLATEK MESICNE,Salary account,1996-08-13,Joint Account
2210,31,POPLATEK MESICNE,Savings account,1996-08-13,Single Owner
1885,47,POPLATEK MESICNE,Salary account,1996-08-13,Single Owner
176,71,POPLATEK TYDNE,Salary account,1996-08-12,Single Owner
3066,74,POPLATEK MESICNE,NRI account,1996-08-12,Single Owner
911,60,POPLATEK MESICNE,Salary account,1996-08-12,Single Owner
2149,7,POPLATEK MESICNE,Salary account,1996-08-11,Single Owner
416,6,POPLATEK MESICNE,Salary account,1996-08-11,Single Owner
1501,50,POPLATEK MESICNE,NRI account,1996-08-11,Single Owner
2114,30,POPLATEK MESICNE,Savings account,1996-08-11,Single Owner
3749,68,POPLATEK MESICNE,Salary account,1996-08-10,Joint Account
1223,70,POPLATEK MESICNE,NRI account,1996-08-10,Single Owner
613,74,POPLATEK PO OBRATU,Salary account,1996-08-10,Single Owner
2947,57,POPLATEK MESICNE,NRI account,1996-08-09,Joint Account
2086,70,POPLATEK TYDNE,Salary account,1996-08-09,Single Owner
3020,3,POPLATEK MESICNE,Salary account,1996-08-09,Single Owner
1211,49,POPLATEK MESICNE,Salary account,1996-08-09,Single Owner
2724,11,POPLATEK MESICNE,Savings account,1996-08-09,Single Owner
963,7,POPLATEK MESICNE,Salary account,1996-08-09,Single Owner
4442,54,POPLATEK MESICNE,NRI account,1996-08-08,Single Owner
1325,26,POPLATEK MESICNE,Savings account,1996-08-08,Joint Account
715,32,POPLATEK MESICNE,Savings account,1996-08-08,Single Owner
9491,7,POPLATEK TYDNE,Salary account,1996-08-08,Single Owner
2917,68,POPLATEK MESICNE,NRI account,1996-08-08,Single Owner
503,1,POPLATEK MESICNE,NRI account,1996-08-08,Single Owner
2794,74,POPLATEK MESICNE,Savings account,1996-08-08,Single Owner
2191,1,POPLATEK MESICNE,NRI account,1996-08-08,Single Owner
3614,19,POPLATEK MESICNE,NRI account,1996-08-07,Single Owner
2066,25,POPLATEK MESICNE,Salary account,1996-08-07,Single Owner
2117,48,POPLATEK MESICNE,NRI account,1996-08-07,Single Owner
436,30,POPLATEK MESICNE,NRI account,1996-08-07,Joint Account
2329,1,POPLATEK MESICNE,Salary account,1996-08-07,Single Owner
2134,52,POPLATEK MESICNE,Savings account,1996-08-06,Single Owner
1738,15,POPLATEK MESICNE,Savings account,1996-08-06,Single Owner
1576,35,POPLATEK TYDNE,Salary account,1996-08-06,Single Owner
1267,43,POPLATEK MESICNE,Salary account,1996-08-05,Single Owner
2102,41,POPLATEK MESICNE,NRI account,1996-08-05,Single Owner
1654,30,POPLATEK MESICNE,Savings account,1996-08-05,Single Owner
2383,68,POPLATEK MESICNE,NRI account,1996-08-05,Single Owner
2350,18,POPLATEK MESICNE,NRI account,1996-08-04,Single Owner
4438,48,POPLATEK MESICNE,Salary account,1996-08-04,Single Owner
2004,42,POPLATEK MESICNE,Savings account,1996-08-04,Single Owner
2101,9,POPLATEK MESICNE,Savings account,1996-08-04,Single Owner
3397,49,POPLATEK MESICNE,NRI account,1996-08-04,Single Owner
3040,17,POPLATEK MESICNE,NRI account,1996-08-03,Single Owner
4071,64,POPLATEK MESICNE,NRI account,1996-08-03,Joint Account
2278,1,POPLATEK MESICNE,Savings account,1996-08-03,Single Owner
371,12,POPLATEK MESICNE,Salary account,1996-08-02,Single Owner
9159,64,POPLATEK MESICNE,Savings account,1996-08-02,Joint Account
1906,1,POPLATEK MESICNE,Savings account,1996-08-01,Single Owner
194,44,POPLATEK MESICNE,NRI account,1996-08-01,Single Owner
3359,8,POPLATEK MESICNE,Salary account,1996-07-30,Single Owner
9646,1,POPLATEK TYDNE,NRI account,1996-07-30,Joint Account
10954,25,POPLATEK MESICNE,NRI account,1996-07-29,Joint Account
1571,66,POPLATEK MESICNE,Salary account,1996-07-29,Single Owner
1160,39,POPLATEK TYDNE,NRI account,1996-07-29,Single Owner
1985,20,POPLATEK MESICNE,Salary account,1996-07-29,Single Owner
4389,77,POPLATEK MESICNE,NRI account,1996-07-28,Single Owner
3192,18,POPLATEK MESICNE,Salary account,1996-07-28,Joint Account
836,46,POPLATEK MESICNE,Salary account,1996-07-28,Joint Account
3880,3,POPLATEK MESICNE,NRI account,1996-07-28,Single Owner
7424,68,POPLATEK MESICNE,Salary account,1996-07-28,Single Owner
1187,55,POPLATEK MESICNE,Savings account,1996-07-28,Single Owner
25,68,POPLATEK MESICNE,NRI account,1996-07-28,Single Owner
3491,51,POPLATEK MESICNE,NRI account,1996-07-27,Single Owner
6453,34,POPLATEK MESICNE,Savings account,1996-07-27,Single Owner
7907,70,POPLATEK MESICNE,Savings account,1996-07-27,Joint Account
2291,49,POPLATEK MESICNE,NRI account,1996-07-27,Joint Account
1900,27,POPLATEK MESICNE,Savings account,1996-07-27,Single Owner
3443,45,POPLATEK MESICNE,NRI account,1996-07-26,Single Owner
11027,32,POPLATEK TYDNE,Savings account,1996-07-26,Single Owner
303,71,POPLATEK MESICNE,Savings account,1996-07-25,Single Owner
3932,74,POPLATEK MESICNE,NRI account,1996-07-25,Single Owner
2717,74,POPLATEK MESICNE,Salary account,1996-07-25,Single Owner
2983,42,POPLATEK MESICNE,Savings account,1996-07-25,Single Owner
1490,5,POPLATEK MESICNE,NRI account,1996-07-25,Single Owner
4320,61,POPLATEK MESICNE,Savings account,1996-07-23,Single Owner
6495,6,POPLATEK MESICNE,Savings account,1996-07-23,Single Owner
3511,70,POPLATEK MESICNE,NRI account,1996-07-23,Single Owner
378,68,POPLATEK MESICNE,NRI account,1996-07-22,Single Owner
1188,16,POPLATEK MESICNE,NRI account,1996-07-22,Single Owner
2652,1,POPLATEK MESICNE,Savings account,1996-07-22,Joint Account
3526,1,POPLATEK MESICNE,Salary account,1996-07-22,Single Owner
113,55,POPLATEK MESICNE,Savings account,1996-07-22,Single Owner
3733,33,POPLATEK MESICNE,Salary account,1996-07-22,Joint Account
683,74,POPLATEK MESICNE,NRI account,1996-07-22,Joint Account
3494,60,POPLATEK MESICNE,NRI account,1996-07-22,Single Owner
3518,9,POPLATEK MESICNE,NRI account,1996-07-22,Single Owner
7674,1,POPLATEK MESICNE,Salary account,1996-07-21,Single Owner
11123,39,POPLATEK MESICNE,Salary account,1996-07-21,Single Owner
1765,18,POPLATEK MESICNE,Salary account,1996-07-21,Joint Account
847,2,POPLATEK MESICNE,Salary account,1996-07-21,Single Owner
4618,3,POPLATEK MESICNE,Salary account,1996-07-21,Single Owner
3543,74,POPLATEK MESICNE,Savings account,1996-07-21,Joint Account
1471,1,POPLATEK MESICNE,Salary account,1996-07-21,Single Owner
3472,55,POPLATEK MESICNE,NRI account,1996-07-21,Single Owner
2407,1,POPLATEK MESICNE,NRI account,1996-07-21,Single Owner
1893,48,POPLATEK MESICNE,Salary account,1996-07-20,Joint Account
2882,44,POPLATEK MESICNE,Salary account,1996-07-20,Single Owner
5250,8,POPLATEK TYDNE,NRI account,1996-07-20,Single Owner
2266,50,POPLATEK MESICNE,Savings account,1996-07-19,Joint Account
137,70,POPLATEK MESICNE,NRI account,1996-07-19,Single Owner
3562,50,POPLATEK MESICNE,Savings account,1996-07-19,Single Owner
9138,26,POPLATEK MESICNE,NRI account,1996-07-18,Single Owner
5837,5,POPLATEK MESICNE,Salary account,1996-07-18,Single Owner
971,12,POPLATEK MESICNE,Savings account,1996-07-18,Single Owner
81,74,POPLATEK MESICNE,Salary account,1996-07-18,Single Owner
4537,53,POPLATEK TYDNE,NRI account,1996-07-18,Single Owner
4086,66,POPLATEK MESICNE,Salary account,1996-07-17,Single Owner
6461,50,POPLATEK MESICNE,Savings account,1996-07-17,Joint Account
110,36,POPLATEK MESICNE,Salary account,1996-07-17,Single Owner
526,67,POPLATEK MESICNE,Savings account,1996-07-16,Joint Account
571,72,POPLATEK MESICNE,Savings account,1996-07-16,Single Owner
3946,70,POPLATEK MESICNE,NRI account,1996-07-16,Joint Account
2573,4,POPLATEK MESICNE,Salary account,1996-07-16,Single Owner
593,48,POPLATEK MESICNE,Savings account,1996-07-16,Single Owner
869,16,POPLATEK MESICNE,NRI account,1996-07-15,Single Owner
2359,54,POPLATEK MESICNE,NRI account,1996-07-14,Single Owner
3726,54,POPLATEK MESICNE,Savings account,1996-07-14,Single Owner
584,31,POPLATEK MESICNE,NRI account,1996-07-14,Single Owner
392,1,POPLATEK MESICNE,NRI account,1996-07-14,Single Owner
3426,9,POPLATEK TYDNE,Savings account,1996-07-13,Single Owner
3204,61,POPLATEK MESICNE,Salary account,1996-07-13,Single Owner
2887,76,POPLATEK MESICNE,Salary account,1996-07-13,Single Owner
2468,4,POPLATEK MESICNE,Savings account,1996-07-13,Single Owner
3350,74,POPLATEK MESICNE,Savings account,1996-07-13,Joint Account
858,52,POPLATEK MESICNE,Savings account,1996-07-13,Single Owner
2821,54,POPLATEK MESICNE,Savings account,1996-07-12,Single Owner
2112,44,POPLATEK MESICNE,NRI account,1996-07-12,Single Owner
2506,22,POPLATEK PO OBRATU,NRI account,1996-07-12,Single Owner
1078,1,POPLATEK MESICNE,NRI account,1996-07-12,Joint Account
1895,35,POPLATEK MESICNE,Salary account,1996-07-12,Joint Account
2961,9,POPLATEK MESICNE,Savings account,1996-07-12,Single Owner
690,10,POPLATEK MESICNE,Salary account,1996-07-11,Joint Account
2945,6,POPLATEK MESICNE,Savings account,1996-07-11,Joint Account
573,1,POPLATEK TYDNE,NRI account,1996-07-11,Single Owner
2131,70,POPLATEK MESICNE,Salary account,1996-07-11,Single Owner
2147,28,POPLATEK MESICNE,Salary account,1996-07-10,Joint Account
984,2,POPLATEK MESICNE,Salary account,1996-07-10,Single Owner
3848,20,POPLATEK MESICNE,Salary account,1996-07-10,Single Owner
2825,54,POPLATEK MESICNE,NRI account,1996-07-10,Single Owner
5602,19,POPLATEK PO OBRATU,Salary account,1996-07-10,Single Owner
1094,35,POPLATEK MESICNE,NRI account,1996-07-10,Single Owner
413,18,POPLATEK MESICNE,NRI account,1996-07-09,Single Owner
3334,67,POPLATEK MESICNE,NRI account,1996-07-09,Single Owner
2625,48,POPLATEK TYDNE,Salary account,1996-07-09,Single Owner
7733,19,POPLATEK TYDNE,NRI account,1996-07-08,Single Owner
1758,21,POPLATEK MESICNE,NRI account,1996-07-08,Single Owner
9859,27,POPLATEK MESICNE,Salary account,1996-07-08,Single Owner
10711,36,POPLATEK MESICNE,Savings account,1996-07-08,Single Owner
725,70,POPLATEK MESICNE,Salary account,1996-07-08,Single Owner
1739,3,POPLATEK MESICNE,Savings account,1996-07-08,Single Owner
10202,70,POPLATEK MESICNE,Salary account,1996-07-08,Single Owner
506,67,POPLATEK MESICNE,NRI account,1996-07-08,Single Owner
955,59,POPLATEK MESICNE,Salary account,1996-07-08,Single Owner
932,20,POPLATEK MESICNE,Salary account,1996-07-08,Joint Account
1289,72,POPLATEK MESICNE,NRI account,1996-07-07,Single Owner
2445,52,POPLATEK MESICNE,NRI account,1996-07-07,Single Owner
2737,69,POPLATEK MESICNE,Salary account,1996-07-06,Single Owner
7101,54,POPLATEK MESICNE,NRI account,1996-07-06,Single Owner
313,73,POPLATEK MESICNE,Salary account,1996-07-06,Joint Account
2593,5,POPLATEK MESICNE,Savings account,1996-07-06,Single Owner
1232,48,POPLATEK MESICNE,Salary account,1996-07-06,Single Owner
2108,74,POPLATEK MESICNE,Salary account,1996-07-06,Single Owner
3694,70,POPLATEK MESICNE,Savings account,1996-07-06,Single Owner
1903,11,POPLATEK MESICNE,NRI account,1996-07-05,Single Owner
3153,2,POPLATEK MESICNE,Savings account,1996-07-05,Single Owner
265,19,POPLATEK MESICNE,NRI account,1996-07-05,Joint Account
2812,18,POPLATEK MESICNE,Salary account,1996-07-05,Single Owner
1609,41,POPLATEK MESICNE,NRI account,1996-07-05,Single Owner
2526,16,POPLATEK MESICNE,NRI account,1996-07-04,Single Owner
2604,68,POPLATEK MESICNE,NRI account,1996-07-04,Single Owner
5269,49,POPLATEK MESICNE,Savings account,1996-07-04,Single Owner
3563,1,POPLATEK MESICNE,NRI account,1996-07-04,Single Owner
3550,68,POPLATEK MESICNE,Salary account,1996-07-04,Joint Account
7033,75,POPLATEK MESICNE,Salary account,1996-07-03,Single Owner
88,31,POPLATEK MESICNE,Savings account,1996-07-03,Single Owner
1480,41,POPLATEK TYDNE,Savings account,1996-07-03,Single Owner
3089,12,POPLATEK TYDNE,Savings account,1996-07-02,Single Owner
7181,77,POPLATEK PO OBRATU,NRI account,1996-07-02,Single Owner
1241,53,POPLATEK MESICNE,Savings account,1996-07-02,Joint Account
1004,70,POPLATEK MESICNE,Salary account,1996-07-02,Single Owner
2344,13,POPLATEK MESICNE,NRI account,1996-07-02,Joint Account
2530,74,POPLATEK MESICNE,Savings account,1996-07-02,Single Owner
170,59,POPLATEK MESICNE,Savings account,1996-07-02,Single Owner
2319,58,POPLATEK MESICNE,Savings account,1996-07-02,Single Owner
3864,33,POPLATEK MESICNE,Savings account,1996-07-01,Single Owner
1266,57,POPLATEK MESICNE,NRI account,1996-07-01,Single Owner
878,52,POPLATEK MESICNE,Savings account,1996-06-29,Single Owner
1007,1,POPLATEK MESICNE,Salary account,1996-06-28,Single Owner
4379,44,POPLATEK MESICNE,NRI account,1996-06-28,Single Owner
2950,62,POPLATEK MESICNE,Savings account,1996-06-28,Single Owner
3793,5,POPLATEK MESICNE,Salary account,1996-06-28,Single Owner
3588,33,POPLATEK MESICNE,NRI account,1996-06-28,Single Owner
3573,59,POPLATEK MESICNE,Salary account,1996-06-27,Single Owner
3149,57,POPLATEK MESICNE,Savings account,1996-06-27,Single Owner
1275,32,POPLATEK MESICNE,NRI account,1996-06-26,Single Owner
1087,55,POPLATEK MESICNE,Savings account,1996-06-26,Single Owner
1396,46,POPLATEK MESICNE,Savings account,1996-06-26,Single Owner
2295,57,POPLATEK MESICNE,NRI account,1996-06-25,Single Owner
9631,11,POPLATEK MESICNE,Salary account,1996-06-25,Single Owner
140,24,POPLATEK MESICNE,Salary account,1996-06-25,Single Owner
788,12,POPLATEK MESICNE,Savings account,1996-06-25,Joint Account
2040,75,POPLATEK MESICNE,Salary account,1996-06-25,Joint Account
1029,26,POPLATEK MESICNE,Savings account,1996-06-25,Single Owner
3318,62,POPLATEK MESICNE,NRI account,1996-06-25,Single Owner
2420,35,POPLATEK MESICNE,Salary account,1996-06-25,Single Owner
3432,1,POPLATEK MESICNE,Salary account,1996-06-25,Joint Account
6688,16,POPLATEK MESICNE,Salary account,1996-06-25,Single Owner
3899,22,POPLATEK MESICNE,NRI account,1996-06-25,Single Owner
962,64,POPLATEK MESICNE,Savings account,1996-06-24,Joint Account
2395,3,POPLATEK MESICNE,Savings account,1996-06-24,Single Owner
3227,1,POPLATEK MESICNE,Salary account,1996-06-24,Single Owner
3585,1,POPLATEK MESICNE,Salary account,1996-06-23,Joint Account
2706,47,POPLATEK MESICNE,Savings account,1996-06-23,Joint Account
2773,38,POPLATEK MESICNE,NRI account,1996-06-23,Single Owner
1781,10,POPLATEK MESICNE,Savings account,1996-06-23,Single Owner
1097,67,POPLATEK MESICNE,Salary account,1996-06-22,Joint Account
3206,38,POPLATEK MESICNE,Salary account,1996-06-22,Single Owner
3696,1,POPLATEK MESICNE,Salary account,1996-06-22,Single Owner
2387,70,POPLATEK MESICNE,Salary account,1996-06-22,Single Owner
10361,21,POPLATEK MESICNE,Savings account,1996-06-21,Single Owner
587,19,POPLATEK MESICNE,NRI account,1996-06-21,Single Owner
373,67,POPLATEK MESICNE,NRI account,1996-06-20,Single Owner
2977,28,POPLATEK MESICNE,Salary account,1996-06-20,Single Owner
488,25,POPLATEK MESICNE,Salary account,1996-06-20,Single Owner
3120,1,POPLATEK MESICNE,Savings account,1996-06-20,Single Owner
3801,1,POPLATEK MESICNE,NRI account,1996-06-20,Single Owner
72,1,POPLATEK TYDNE,NRI account,1996-06-20,Joint Account
3239,5,POPLATEK MESICNE,Savings account,1996-06-19,Single Owner
3485,53,POPLATEK MESICNE,Salary account,1996-06-19,Single Owner
567,15,POPLATEK MESICNE,Salary account,1996-06-19,Single Owner
3180,1,POPLATEK MESICNE,Salary account,1996-06-18,Single Owner
1271,17,POPLATEK MESICNE,Savings account,1996-06-18,Single Owner
2870,1,POPLATEK MESICNE,Savings account,1996-06-18,Single Owner
3645,36,POPLATEK MESICNE,Salary account,1996-06-18,Single Owner
1086,37,POPLATEK MESICNE,Salary account,1996-06-17,Single Owner
2602,46,POPLATEK MESICNE,NRI account,1996-06-17,Joint Account
4768,39,POPLATEK MESICNE,Salary account,1996-06-17,Single Owner
507,52,POPLATEK MESICNE,NRI account,1996-06-17,Single Owner
3647,77,POPLATEK MESICNE,Salary account,1996-06-17,Single Owner
1444,70,POPLATEK MESICNE,NRI account,1996-06-16,Single Owner
4447,62,POPLATEK MESICNE,Salary account,1996-06-16,Joint Account
3515,68,POPLATEK MESICNE,Savings account,1996-06-16,Joint Account
8158,48,POPLATEK TYDNE,NRI account,1996-06-16,Single Owner
848,31,POPLATEK MESICNE,Salary account,1996-06-16,Single Owner
3668,1,POPLATEK MESICNE,Savings account,1996-06-15,Single Owner
2400,40,POPLATEK MESICNE,NRI account,1996-06-15,Joint Account
3015,19,POPLATEK MESICNE,Savings account,1996-06-15,Single Owner
558,10,POPLATEK MESICNE,Salary account,1996-06-15,Single Owner
3114,1,POPLATEK MESICNE,Savings account,1996-06-15,Single Owner
4626,9,POPLATEK MESICNE,Salary account,1996-06-15,Single Owner
1869,1,POPLATEK MESICNE,Savings account,1996-06-14,Single Owner
2397,70,POPLATEK MESICNE,Salary account,1996-06-14,Single Owner
2603,9,POPLATEK MESICNE,Salary account,1996-06-14,Single Owner
3723,2,POPLATEK MESICNE,Savings account,1996-06-14,Single Owner
3957,33,POPLATEK TYDNE,NRI account,1996-06-13,Single Owner
3584,55,POPLATEK MESICNE,NRI account,1996-06-12,Single Owner
93,2,POPLATEK MESICNE,Savings account,1996-06-12,Single Owner
2104,48,POPLATEK MESICNE,Salary account,1996-06-12,Single Owner
2710,12,POPLATEK MESICNE,Savings account,1996-06-12,Single Owner
1058,47,POPLATEK MESICNE,Savings account,1996-06-11,Single Owner
1431,41,POPLATEK MESICNE,NRI account,1996-06-11,Single Owner
181,21,POPLATEK MESICNE,Savings account,1996-06-11,Single Owner
603,62,POPLATEK MESICNE,Savings account,1996-06-11,Single Owner
409,1,POPLATEK MESICNE,NRI account,1996-06-11,Single Owner
9510,1,POPLATEK MESICNE,Savings account,1996-06-09,Joint Account
7926,69,POPLATEK TYDNE,Salary account,1996-06-09,Single Owner
3591,1,POPLATEK PO OBRATU,Savings account,1996-06-09,Joint Account
4585,27,POPLATEK MESICNE,Salary account,1996-06-08,Joint Account
171,46,POPLATEK MESICNE,Salary account,1996-06-08,Single Owner
3676,58,POPLATEK MESICNE,Savings account,1996-06-08,Single Owner
1082,2,POPLATEK MESICNE,Savings account,1996-06-08,Single Owner
6699,35,POPLATEK MESICNE,Savings account,1996-06-08,Single Owner
1219,1,POPLATEK MESICNE,NRI account,1996-06-08,Single Owner
4803,26,POPLATEK MESICNE,Savings account,1996-06-08,Single Owner
1528,50,POPLATEK MESICNE,Savings account,1996-06-08,Single Owner
375,68,POPLATEK MESICNE,NRI account,1996-06-07,Single Owner
1270,55,POPLATEK PO OBRATU,Salary account,1996-06-07,Single Owner
9548,62,POPLATEK MESICNE,Savings account,1996-06-07,Single Owner
3522,16,POPLATEK MESICNE,NRI account,1996-06-07,Single Owner
669,35,POPLATEK MESICNE,Savings account,1996-06-07,Joint Account
732,38,POPLATEK MESICNE,Savings account,1996-06-07,Single Owner
3448,58,POPLATEK TYDNE,Salary account,1996-06-06,Joint Account
1913,48,POPLATEK MESICNE,NRI account,1996-06-06,Single Owner
958,72,POPLATEK MESICNE,Savings account,1996-06-06,Joint Account
3199,66,POPLATEK MESICNE,NRI account,1996-06-06,Single Owner
1954,72,POPLATEK MESICNE,NRI account,1996-06-05,Joint Account
1973,71,POPLATEK MESICNE,Savings account,1996-06-05,Single Owner
